current_path,next_path,red_score,green_score,blue_score,drift_status
/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000000.jpg,/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000005.jpg,0.39627041557488507,0.5816892218116313,1.1131676734132618,1
/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000005.jpg,/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000010.jpg,2.139382711337126,3.7040302302613615,3.0866131370537797,1
/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000010.jpg,/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000015.jpg,1.2808617601486252,2.2582463508426107,2.530971137069496,1
/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000015.jpg,/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000020.jpg,1.0146367872197648,1.6156911865094816,2.0704159564931994,1
/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000020.jpg,/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000022.jpg,0.3185892209132437,0.38250545736924635,0.6377393340579256,1
/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000022.jpg,/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000087.jpg,1.7305183849017787,1.4172250452745894,1.6687739097498004,1
/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000087.jpg,/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000152.jpg,0.02277421134046947,0.028035373858239353,0.02573870402638495,0
/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000152.jpg,/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000217.jpg,0.0008450904558997887,0.0011560020601585693,0.0020640593817671305,0
/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000217.jpg,/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000283.jpg,2.195938892301317,2.0862367715597636,1.809569445120568,1
/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000283.jpg,/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000284.jpg,0.9601131469960837,0.8953310711623594,0.714816919338161,1
/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000284.jpg,/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000298.jpg,4.133224865758035,5.8150535389799245,5.2583985457969025,1
/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000298.jpg,/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000312.jpg,1.017558030822646,0.7232482519971944,0.6742518966273223,1
/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000312.jpg,/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000326.jpg,0.5835142962979099,0.3262537357001789,0.2522926676277518,1
/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000326.jpg,/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000340.jpg,0.01542420458973295,0.0067110197145961595,0.005388233482717835,0
/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000340.jpg,/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000341.jpg,3.3313745195038416,6.023219716535027,5.688647807670033,1
/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000341.jpg,/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000350.jpg,0.014316745430728526,0.32691110433364845,0.20325761834098946,1
/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000350.jpg,/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000360.jpg,0.04627002463359557,0.08340313622968458,0.09302602249504327,0
/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000360.jpg,/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000369.jpg,0.005259694059391018,0.008055842623793079,0.011634319654714119,0
/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000369.jpg,/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000379.jpg,0.0021534933920873134,0.00043770464266140784,0.000598596461369336,0
/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000379.jpg,/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000411.jpg,2.2131822908950953,2.5081199427893957,2.4400422616747206,1
/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000411.jpg,/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000423.jpg,1.0557156307200635,1.5739474863737186,1.8027881644940498,1
/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000423.jpg,/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000465.jpg,0.009222935649658063,0.0030395200032160047,0.003692828746877473,0
/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000465.jpg,/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000486.jpg,2.0617448873085245,0.894899900695554,0.43296273101092164,1
/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000486.jpg,/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000507.jpg,0.007937773313285717,0.009474112713965446,0.010908124968823351,0
/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000507.jpg,/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000508.jpg,1.0862091776923168,1.0950938523247242,1.3536310243511245,1
/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000508.jpg,/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000538.jpg,0.02784765084035723,0.002975622603246769,0.0025546218534078595,0
/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000538.jpg,/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000549.jpg,0.3798857071767084,0.13224787590905068,0.5383044423008198,1
/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000549.jpg,/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000569.jpg,0.0034009960230140125,0.0022278297044130407,0.0023948189778931553,0
/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000569.jpg,/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000590.jpg,0.00785698556489029,0.0032357730871610682,0.0022787361514635582,0
/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000590.jpg,/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000611.jpg,0.18471647296267688,0.1374722674708012,0.1523659295151049,0
/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000611.jpg,/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000632.jpg,0.011167226581647621,0.0029936607961072053,0.003037804414503901,0
/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000632.jpg,/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000633.jpg,1.1979575400850868,0.8398435473956907,0.6794522696506888,1
/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000633.jpg,/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000643.jpg,0.012846400905471879,0.002677339589673758,0.001937719262295476,0
/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000643.jpg,/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000654.jpg,0.072194360239678,0.12577645622770364,0.008717081636098606,0
/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000654.jpg,/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000664.jpg,1.973204643994202,1.5136048001513145,0.2739927684908217,1
/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000664.jpg,/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000675.jpg,0.7902710986200466,0.4862301331766811,0.03700488566052238,1
/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000675.jpg,/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000676.jpg,1.5345450231945141,1.3245220055384328,1.1186020719101668,1
/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000676.jpg,/home/toonies/Learn/Text_Video_Retrieval/data/images/Keyframes_L01/L01_V002/000686.jpg,0.0009024641670133624,0.0003708874758135179,0.0006898334295852833,0
